Year,Month,ACAD,ARCH,BADL,BIBE,BISC,BLCA,BRCA,CANY,CARE,CAVE,CHIS,CONG,CRLA,CUVA,DENA,DEVA,DRTO,EVER,GAAR,GLAC,GLBA,GRBA,GRCA,GRSA,GRSM,GRTE,GUMO,HALE,HAVO,HOSP,INDU,ISRO,JEFF,JOTR,KATM,KEFJ,KICA,KOVA,LACL,LAVO,MACA,MEVE,MORA,NERI,NOCA,NPSA,OLYM,PEFO,PINN,REDW,ROMO,SAGU,SEQU,SHEN,THRO,VIIS,VOYA,WHSA,WICA,WRST,YELL,YOSE,ZION
2015,JAN,12578,20699,10414,30297,34409,4600,21949,6376,9083,11930,19847,3435,10489,76795,326,79547,6092,142660,137,12087,173,887,191781,1354,373315,46952,6763,94741,156106,74443,55607,12,51474,169097,100,10,20698,0,134,9084,10855,5813,28663,14903,59,1564,79877,20181,18108,16051,98928,82743,35320,11278,2007,55828,6365,20350,16116,25,28091,128318,78318
2015,FEB,10626,34255,10942,39199,29061,4136,30090,10550,15187,16416,21653,6068,8635,72272,851,75606,5213,145148,138,14530,223,2433,224311,1003,244214,51638,10781,87335,151778,89315,47594,20,39539,200450,100,19,10966,0,185,7212,7256,5759,18527,17878,149,992,102766,33042,17557,30275,85123,97933,29613,9610,2206,54143,6917,26202,10885,95,34343,135316,106314
2015,MAR,18062,103649,21924,68292,49590,5968,63170,47529,49126,49677,29901,11150,13938,105883,2597,109421,7227,149383,272,18139,185,2917,437563,8221,598835,57392,21869,100985,145077,119827,93170,41,130502,256873,100,19,18601,0,281,8262,35734,14616,30565,62993,215,1530,110453,69140,24192,25597,134304,118729,53100,33194,9291,55686,3643,59694,18788,230,22989,194667,291118
2015,APR,63214,138903,27193,43927,54897,8896,123978,73625,84453,37600,23479,10804,16918,210102,2573,107352,7112,108982,68,48270,208,7610,486989,10587,794886,52348,22299,98444,140357,92206,93419,78,137609,216432,100,13,28188,0,275,10980,54063,31721,49589,77017,212,1130,163263,69468,26243,39346,116959,77715,68602,88978,16932,47532,246,48749,36808,520,46600,281328,392417
2015,MAY,187205,179804,68239,30707,57450,23176,197742,91284,131165,45315,34023,10988,48217,283076,55920,122137,7010,70711,354,134741,74519,11898,541338,40804,1017955,231708,14259,106655,169435,130482,141525,947,179949,177545,100,27483,55976,0,502,31023,53402,55079,69225,139481,1410,1982,280726,83711,22618,46980,259711,55800,113812,155018,37725,31162,28579,56427,69312,6122,386064,408121,400048
2015,JUN,359661,189073,191593,16697,51499,33141,305465,75578,118355,58142,33193,7964,84679,250161,136454,95496,7374,61840,2071,414671,107364,14932,614938,60712,1307646,576057,11907,107933,170792,156026,174125,3309,236179,110176,5140,65558,71510,0,3336,63211,77976,97331,160878,183147,3277,1282,550337,120105,16380,69820,608796,34434,139746,138916,99939,41538,48435,49110,117438,18297,780768,545231,458546
2015,JUL,606597,195748,245400,22887,59061,45328,265809,69008,129060,82452,46749,8640,147623,319145,155987,113672,7171,72567,2968,689064,182324,21250,714911,56935,1441603,737246,18007,114193,178630,166898,362197,5059,306785,102545,16676,88310,97830,0,5296,106868,101179,114814,271118,200452,6297,1272,568820,129042,18472,84987,858426,41292,197117,169303,123938,35332,51910,63741,119875,25014,980702,626009,479538
2015,AUG,666767,173186,231866,17562,53480,27197,248654,76100,121043,48084,35392,4946,97673,287975,146067,111467,5392,67529,3393,579007,152155,20556,793412,54096,1208882,651245,13052,105682,164216,150302,262479,7081,213293,107537,10222,80699,69287,0,5031,106166,104592,90545,259670,151652,5526,1346,702159,86889,13230,65615,765579,37614,173943,194768,112087,16968,51686,44976,97900,21880,854408,636936,455487
2015,SEP,479320,171711,117724,16678,40551,29878,252839,82163,135543,31630,24994,3880,128398,206668,57612,88005,5278,32717,1100,351388,33573,19961,525090,36735,1096723,474787,9443,102845,126494,139843,169403,1869,135086,123171,4980,29213,36798,0,2112,70956,42206,67970,179756,102258,2868,1306,391825,66914,10757,54037,644350,37218,124126,140852,75035,10570,27018,38940,73754,7558,680213,527402,394201
2015,OCT,344362,115859,34498,23237,27634,16626,152995,69966,103721,29050,21871,4158,42803,227876,1474,102672,4043,62000,0,71297,282,8433,444363,23159,1353454,190681,17086,99116,133769,137997,101082,176,115196,163512,100,4785,36963,0,263,37395,44724,43659,75827,144907,502,822,139783,50511,12442,36714,371558,45058,70954,257854,71329,13386,10977,35823,24704,530,252013,357223,314966
2015,NOV,48912,49087,16771,42687,25228,5550,48745,22100,33425,19488,18913,8935,12769,129512,461,73477,3337,84937,0,19505,174,2576,273558,3861,707576,38610,14409,94726,136135,98468,75316,44,85422,200168,100,563,12326,0,207,8829,19240,11230,71663,45348,105,213,104817,31421,12918,31566,118398,60026,48251,86953,23944,30500,2387,28596,15014,60,11049,169425,180390
2015,DEC,13880,27273,12790,29577,25304,4670,34368,10328,10868,15936,14801,6545,2570,115147,435,75991,5613,78953,244,13357,173,2670,272482,2046,567585,41257,9660,104117,159871,62355,64278,48,67622,198250,100,25,8963,0,196,8106,15668,8788,21750,38717,57,453,68935,32801,13616,26155,93784,64884,42880,35149,5600,45727,150,24898,11604,35,20470,140241,97503
2014,JAN,10459,17038,9548,28410,30437,3469,18006,5182,10548,16251,18927,7994,7501,89704,396,59718,4907,127802,501,12111,173,939,173458,1404,275353,44783,6265,90299,157772,57054,40701,11,46152,101069,0,0,11139,0,131,5787,7874,6199,23824,18133,40,1178,80424,20906,15750,16096,77633,77883,25825,8052,2014,43226,4866,27967,11553,25,26778,112133,70862
2014,FEB,10258,22559,8671,24159,41173,4031,21066,15632,10315,16157,21183,7710,4592,81166,1019,66371,4934,132334,501,10242,173,1870,176364,1095,296451,38951,8695,84262,157000,73745,51423,12,46773,152467,0,79,14673,0,183,5835,8162,6531,10641,31859,8,1392,77894,23793,15335,9827,76881,76856,26877,10115,3189,52663,7595,30374,5864,95,28233,113403,74625
2014,MAR,17502,89841,15898,53839,40131,4302,53422,44311,40384,43129,32109,12177,15767,98108,2231,90386,5535,167972,928,13214,168,2114,353920,9348,509454,47711,18340,93803,140499,120382,85786,6,157328,195810,0,19,14381,0,279,8472,39127,17391,19935,35272,13,1480,106803,59103,20755,20955,99077,96500,48135,29951,6561,54554,4176,59736,16581,230,18778,146750,226424
2014,APR,57211,122186,25054,38574,46774,6761,101133,64543,70564,34926,25698,16771,10125,198023,2883,107089,7629,97458,218,28667,1455,6530,320348,10868,724987,45867,24361,93199,127184,109969,89324,15,155470,187219,0,2,23704,0,263,8434,55227,29800,31295,66013,156,2072,163050,66656,26227,28779,97100,70494,70926,91203,9771,56535,1418,49506,34389,520,31356,242722,312381
2014,MAY,153013,165379,63131,23653,49710,21157,157099,66015,120903,37253,32869,9351,30492,245144,49380,122761,7646,62634,342,112187,79720,10780,463713,30445,900900,199161,15499,90016,123662,134891,161258,440,195476,125920,0,21907,56407,0,494,29121,49208,53608,55951,114857,727,917,282962,100994,21392,37871,220532,45841,101054,141445,58639,37761,28634,54290,49005,4441,310039,333308,391969
2014,JUN,338845,170286,168011,23963,58909,28536,211989,68550,96034,49729,43584,9408,76338,246874,127291,81146,4280,58372,2508,334074,108644,14539,563375,49808,1305063,515625,12689,103977,146570,118329,215070,2548,262197,76297,5188,62333,71759,0,2581,66774,71277,91640,161513,166636,1970,680,396184,111735,16838,48382,538725,32480,135952,142300,120562,38852,46978,48008,99915,17053,669642,496363,397753
2014,JUL,561073,169844,210370,14359,60348,42253,219744,56662,90103,65899,50470,7909,121701,286307,151285,79329,6659,64324,3195,699650,119282,23773,621953,55238,1445328,686200,14272,105419,163849,201541,283291,4745,343547,78413,16895,83496,88398,0,4925,98926,103454,103586,263948,200520,6546,1230,585884,113763,15620,77247,693685,36279,179033,172792,135149,39400,51718,61109,119654,23766,858856,623663,407153
2014,AUG,638152,173416,208807,16246,62131,25712,230442,57457,94104,47616,39208,9751,124944,273080,138254,123363,6113,73839,3665,675119,110795,17217,671027,52500,1213262,614995,13014,98458,151578,192324,255908,5330,248366,94933,4860,74958,84014,0,4711,93162,76675,89201,320378,214120,7487,582,860611,95891,15317,62241,616826,38075,180619,180685,106684,24467,52321,51441,89252,22028,773357,654157,391973
2014,SEP,418173,165222,96882,22475,34694,24788,217004,68430,120901,18768,27100,9756,87060,221783,56890,110593,4313,60866,720,353497,79648,16123,488359,32678,978105,372054,9171,92327,121950,132472,144874,1284,113843,89968,3953,24900,59244,0,1969,62349,33196,50725,173827,110925,5335,960,394495,65500,13058,44474,537694,34155,112109,130281,77436,8283,27023,35912,73754,5939,571764,467205,340855
2014,OCT,313920,115545,36929,29882,44810,13432,131490,65256,95466,23537,18271,11901,37254,228171,846,96526,3415,68964,12,72694,291,7539,410933,22024,1303450,148281,19361,97832,121337,123734,102336,122,115680,131935,0,2944,44194,0,202,33405,45590,36961,76384,76446,1350,1236,146288,105314,11070,37044,305651,44325,70260,252800,30721,12240,11078,32292,23049,530,194804,354769,304108
2014,NOV,31013,46940,13973,17169,23545,4925,44669,22130,24849,19874,17923,10325,9614,109529,455,80573,3748,68965,12,15706,205,3794,256705,4202,636596,37388,13737,90380,131262,101039,64236,19,73153,175727,0,0,15920,0,176,10392,18691,10522,111446,48640,158,1222,75692,37863,12165,26882,90915,59958,45885,74015,5762,25953,2425,25771,9553,60,11537,203678,169607
2014,DEC,13510,26511,10820,21373,33083,3679,29677,8263,12343,24170,14819,7069,10120,111960,385,83457,5686,127371,67,11367,173,2308,256616,2164,510327,40376,11464,102068,150342,59004,59165,28,59106,180146,0,28,18435,0,186,10320,14147,5399,15117,41378,75,1004,73585,35281,13108,19368,80032,60726,42462,21682,3092,32996,928,27254,14453,35,18340,134491,101986
2013,JAN,11249,11099,11882,22986,33790,4046,15788,3617,5915,13354,12800,10098,6325,84333,319,60868,7565,142377,230,10836,173,883,143405,1399,265633,39871,7242,87198,150606,49392,54937,21,57737,114833,0,80,17525,2900,135,14298,7795,5758,21735,20840,16,1231,77162,20640,17476,15542,78022,76927,24429,13786,1863,45386,3884,24050,10376,25,24699,103910,56972
2013,FEB,9869,16426,11033,46573,29960,3410,17572,6495,7608,14541,10671,6197,5566,78012,1001,69596,4796,132732,302,11388,173,1377,145356,1059,252437,40742,8189,82908,147131,74023,47432,29,60013,130396,0,264,16319,900,230,7611,8393,5573,16937,32976,3,1440,81808,22068,17962,13876,68831,70794,21262,9620,2649,52506,9536,29219,11119,95,31053,114440,64994
2013,MAR,20631,73935,18258,39336,38524,6698,51205,35930,39512,49637,15541,12453,9637,104524,1300,104159,5340,144436,127,15758,162,2307,359799,10845,465594,47414,18891,99538,139222,124409,77032,26,163183,197074,0,54,21461,925,300,5847,44118,13963,22315,31500,24,1594,119954,59476,24165,19426,89691,125881,43242,30481,5729,64924,3703,67526,16015,230,18613,165409,227899
2013,APR,47090,108086,20750,33664,40016,8606,87023,54979,53120,29066,18927,14120,12903,181602,2065,99741,5692,91347,5,20922,794,4888,375899,10486,636677,45027,14722,65910,124963,103946,101281,35,153434,196575,0,0,27905,900,310,9906,48492,23005,14102,69028,148,2026,124456,54657,33487,29379,90379,94764,50937,101796,7459,51128,178,47111,35354,520,24606,231178,292765
2013,MAY,133653,149321,65043,39578,54354,23708,166592,75369,114082,37253,21009,12612,86716,260588,44947,93874,5975,73300,215,108998,70557,11291,468178,34661,885960,189663,15059,89138,117469,111102,144046,564,196822,127406,0,14106,68820,950,565,26468,48245,52250,51227,124369,763,1906,274629,67214,25714,36734,239184,46141,98904,147819,32794,52241,27846,46824,47907,2692,293250,370422,313594
2013,JUN,315791,154505,177507,17284,55272,21927,210292,53996,90063,52188,24797,11977,70665,260571,127243,74910,5376,59024,2175,343560,110905,12796,613479,47565,1321821,509389,13100,95196,137853,141974,219493,3660,265408,77567,5040,62796,83204,800,1980,67368,78842,87746,178339,145839,2283,1575,388581,99821,22021,50774,602508,30949,147445,136277,107066,26634,46580,44968,112122,15559,624429,508941,367217
2013,JUL,555308,156182,225096,13801,48572,37010,226736,69681,87889,67267,27997,11859,118819,289470,153636,80393,5720,61541,3377,645514,114650,21160,728543,51852,1399567,642862,12577,77348,160617,159783,357123,5087,809266,74274,15222,87383,110798,900,3023,102986,104055,99900,286562,182980,6457,1600,460971,114113,23316,66804,712583,39896,161286,159170,131384,29000,50700,57642,70989,21847,812212,611538,379129
2013,AUG,617306,147259,208579,13856,61031,33279,206853,41655,77279,46967,26273,8064,110619,282907,140079,90631,5098,60541,3882,626556,116945,15280,633026,40309,1040021,609953,12537,24994,137614,138472,304087,5398,274111,89444,4975,72135,95281,800,3492,104876,71310,82980,287340,165814,7214,1193,855663,83493,21017,60463,621852,35161,162352,168796,118507,20420,50648,46727,95240,22008,725136,552137,345014
2013,SEP,400400,143755,104029,14020,42389,23945,203491,64496,102187,28603,18851,8220,76796,239958,59490,94989,3458,50742,606,355471,85758,14916,465665,30624,1060237,420542,9837,44510,121625,134039,190536,1376,148261,71667,3429,45303,73715,1150,2003,64968,34847,60415,154566,99130,4266,2451,373850,61188,11120,45089,253467,31072,105351,139508,67226,11140,26620,43593,71250,6383,557925,460855,339593
2013,OCT,94904,57446,25530,30835,36185,5789,66747,34508,57139,8040,7193,6794,7018,78947,313,68345,1693,38034,0,25965,168,2041,197742,6776,847616,68984,6220,19875,69872,129070,78671,32,68067,54688,100,1201,27375,1250,521,7086,15222,9002,38478,125062,372,859,134726,26470,14804,22101,66275,29117,28702,112754,31036,10056,11133,16695,14110,530,47560,279526,203056
2013,NOV,41181,43928,16663,22710,22189,3296,36259,16368,20600,18746,13638,11044,8645,125141,240,65899,3246,80206,0,14924,150,3688,217733,4953,688430,36686,15253,44507,131877,97763,62707,25,109961,120911,100,68,14906,4200,216,11246,20067,11471,59344,41444,54,1136,89154,21560,13969,16059,86379,41561,37328,98409,30961,27537,2400,29421,18902,60,11169,161356,141251
2013,DEC,7540,20924,8002,22310,24566,4138,23317,5148,8276,22904,14332,6902,9318,116957,289,48567,4442,112836,93,10482,155,2266,216015,2312,490702,37661,12043,54178,144360,61746,44350,21,70995,128505,100,112,10235,1200,225,4749,13155,8174,17607,32841,23,908,104386,13948,12626,17117,81970,55998,28036,18089,8416,47629,162,36768,12758,35,17378,131479,75903
2012,JAN,11930,14961,9660,22059,29877,509,16265,5822,10752,14044,15786,8132,7969,86320,263,61713,6072,128689,249,10318,173,1339,141357,1596,269282,38762,7733,85649,122790,64057,58521,31,56326,109800,0,48,20730,1050,120,6702,7845,6288,14361,17971,2,536,65178,21543,13206,13949,68537,61544,30112,18017,1231,48913,4331,23304,12579,25,24766,120496,68202
2012,FEB,12388,17870,10908,45585,28749,717,18680,6852,8080,14080,17918,6641,5629,90599,195,64439,7004,133777,148,10194,173,2038,141305,1856,353390,31835,9530,84336,117846,47453,51948,41,67671,128888,0,75,18342,1000,205,5970,9473,5771,16894,32585,7,380,79292,21274,13617,13686,62036,77317,28557,15954,2708,56969,10485,26876,11028,95,27752,113341,74382
2012,MAR,22684,72273,22784,32590,46277,4388,42546,33917,26473,44131,20902,11524,4680,149846,1896,85680,9924,132603,196,12416,162,2230,291120,11076,611326,39138,18636,89234,117042,95344,106271,56,187038,178259,0,95,21248,1400,245,1758,43189,14411,15977,62749,14,662,96768,58243,18340,16802,104374,90023,45541,46454,7654,68808,3458,50319,17293,230,20248,136687,165242
2012,APR,59471,103800,31658,27375,44910,9150,89738,53944,61049,31173,19663,11967,27921,194132,2913,96944,4323,99501,50,32085,229,5564,389777,9905,745545,48341,15910,82197,103413,90554,73145,61,172210,186175,0,3,27752,1600,280,9867,59442,25245,25320,66550,109,582,114970,39273,25586,24262,117053,61418,59186,94770,33088,56313,362,42220,35086,520,29056,243102,352192
2012,MAY,157406,142876,72568,37775,53922,24991,163348,66010,103679,35411,24524,14102,20402,257820,32983,81636,6324,73188,10,112055,59431,9838,416363,37522,799760,167848,15702,91890,111466,122049,194496,692,197670,117183,0,14577,51659,1600,765,28548,48640,51503,62732,130607,854,304,287399,63193,19532,10834,228950,44534,108045,127124,60320,42569,30198,42016,55624,6646,268251,356500,343488
2012,JUN,309198,143482,162676,19330,49160,41757,198749,49661,88105,50969,29404,6388,55678,272900,101260,70245,4068,55627,2447,313713,100885,10904,549688,49878,1202056,484844,10885,89232,115099,169756,270881,2628,284592,72981,5614,67696,97976,2300,1802,56793,73889,85908,109205,165067,1286,528,261427,99403,16685,42803,500206,32114,123538,142242,96223,38877,49339,40627,85032,20522,671825,528186,370280
2012,JUL,539234,145696,209064,14397,65594,37371,220851,49577,82872,62388,36269,8362,111194,290576,102316,97488,5829,65022,3432,630093,110247,18216,647953,51518,1392067,661613,12281,102272,143777,156730,361124,5523,805362,74748,17171,84556,104026,3000,2846,98098,97663,98574,240018,179855,6320,696,527598,101580,17682,58407,651722,39512,178374,147518,120737,43658,67433,51099,96381,28929,888335,623101,392359
2012,AUG,574307,139036,189830,13451,46782,26047,211071,53677,84895,38677,33227,7088,109410,282757,108208,116560,4187,73081,3412,604039,108945,16362,610680,42154,1081025,585450,10371,102717,141101,137986,260821,5467,243878,68027,10727,72320,96336,3700,3533,91293,63890,81558,275146,163221,10009,624,639436,83337,15912,56920,589131,34863,255984,149992,116494,28232,44457,39290,87384,23733,780286,660118,364857
2012,SEP,391810,139801,103606,16211,38956,23919,242075,63748,98812,23857,24867,8501,79574,236390,37184,106510,2805,49588,738,356975,73602,15501,448925,27384,982942,405477,13021,90383,106287,128628,160416,1916,152261,79377,6306,41563,58757,4400,1501,59874,34673,60439,185340,100138,6538,661,417768,60606,8294,44049,527172,33840,147491,140267,79436,13489,3808,41007,69892,5833,527610,482004,355140
2012,OCT,302932,96310,40449,20958,32782,12742,123308,47675,81213,23706,19904,11004,24794,203339,740,61723,2991,84150,10,54127,167,7463,376225,14126,1144273,165549,21168,97641,127814,137476,228117,181,139189,104590,0,111,53215,3800,65,35415,37098,40982,59049,139253,1588,1150,165809,60284,25848,31070,219946,43143,69775,235180,77779,13568,335,33774,23992,530,177069,322687,276134
2012,NOV,38385,36170,17791,24750,28447,7126,36251,15482,20047,19748,4999,9470,0,122400,240,76490,3295,100040,78,16158,150,3245,221927,5408,623636,36114,16240,87405,138699,90544,67680,26,105522,145103,0,118,22907,3200,145,6531,20067,10620,28224,39387,176,2409,83363,31313,23022,19684,93714,60037,32886,74648,36596,24173,164,28169,16981,60,14059,141868,140350
